InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
576019;22966;GINGERBREAD MAN COOKIE CUTTER;12;13/11/2011 14:31;1,25;12865;Austria
545226;22595;GINGHAM HEART DECORATION;12;01/03/2011 09:33;0,85;12428;Finland
545227;22986;GINGHAM ROSE WRAP;25;01/03/2011 09:35;0,42;12428;Finland
576019;22991;GIRAFFE WOODEN RULER;12;13/11/2011 14:31;1,95;12865;Austria
542428;21715;GIRLS VINTAGE TIN SEASIDE BUCKET;64;28/01/2011 10:00;2,55;17404;Sweden
557472;21715;GIRLS VINTAGE TIN SEASIDE BUCKET;8;20/06/2011 13:27;2,55;12432;Norway
560991;21715;GIRLS VINTAGE TIN SEASIDE BUCKET;8;22/07/2011 13:29;2,55;12438;Norway
566195;21872;GLAMOROUS  MUG;12;09/09/2011 13:44;1,25;12433;Norway
579692;21872;GLAMOROUS  MUG;12;30/11/2011 14:05;1,25;12433;Norway
581476;21872;GLAMOROUS  MUG;12;09/12/2011 08:48;1,25;12433;Norway
557621;23014;GLASS APOTHECARY BOTTLE ELIXIR;6;21/06/2011 14:00;3,95;12444;Norway
574275;23089;GLASS BON BON JAR;12;03/11/2011 14:37;1,95;12352;Norway
557621;22361;GLASS JAR DAISY FRESH COTTON WOOL;6;21/06/2011 14:00;2,95;12444;Norway
572964;22361;GLASS JAR DAISY FRESH COTTON WOOL;6;27/10/2011 10:41;2,95;12630;Finland
579550;21730;GLASS STAR FROSTED T-LIGHT HOLDER;3;30/11/2011 10:48;4,95;12630;Finland
574690;72741;GRAND CHOCOLATECANDLE;9;06/11/2011 13:11;1,45;12638;Sweden
576345;72741;GRAND CHOCOLATECANDLE;9;14/11/2011 15:37;1,45;12374;Austria
541756;84997A;GREEN 3 PIECE POLKADOT CUTLERY SET;36;21/01/2011 11:42;3,75;12664;Finland
545226;21442;GREEN BIRDHOUSE DECORATION;12;01/03/2011 09:33;0,85;12428;Finland
557472;20700;GREEN CAT FLORAL CUSHION COVER ;4;20/06/2011 13:27;3,75;12432;Norway
537626;22773;GREEN DRAWER KNOB ACRYLIC EDWARDIAN;12;07/12/2010 14:57;1,25;12347;Iceland
557474;22773;GREEN DRAWER KNOB ACRYLIC EDWARDIAN;12;20/06/2011 13:29;1,25;12432;Norway
557621;22773;GREEN DRAWER KNOB ACRYLIC EDWARDIAN;12;21/06/2011 14:00;1,25;12444;Norway
566195;22773;GREEN DRAWER KNOB ACRYLIC EDWARDIAN;12;09/09/2011 13:44;1,25;12433;Norway
552957;23081;GREEN METAL BOX ARMY SUPPLIES;4;12/05/2011 12:36;8,25;17404;Sweden
563749;20674;GREEN POLKADOT BOWL;8;19/08/2011 10:10;1,25;12360;Austria
554132;21245;GREEN POLKADOT PLATE ;8;23/05/2011 09:43;1,69;12360;Austria
571705;21245;GREEN POLKADOT PLATE ;8;18/10/2011 15:22;1,69;12360;Austria
547493;22697;GREEN REGENCY TEACUP AND SAUCER;6;23/03/2011 12:06;2,95;12818;Austria
C556793;22697;GREEN REGENCY TEACUP AND SAUCER;-1;14/06/2011 13:54;2,95;12818;Austria
557621;22697;GREEN REGENCY TEACUP AND SAUCER;12;21/06/2011 14:00;2,95;12444;Norway
573511;22697;GREEN REGENCY TEACUP AND SAUCER;12;31/10/2011 12:25;2,95;12347;Iceland
561902;23288;GREEN VINTAGE SPOT BEAKER;96;31/07/2011 15:50;0,85;17404;Sweden
563749;23288;GREEN VINTAGE SPOT BEAKER;8;19/08/2011 10:10;0,85;12360;Austria
566195;23288;GREEN VINTAGE SPOT BEAKER;16;09/09/2011 13:44;0,85;12433;Norway
571053;23288;GREEN VINTAGE SPOT BEAKER;8;13/10/2011 13:53;0,85;12631;Finland
539330;22113;GREY HEART HOT WATER BOTTLE;4;17/12/2010 09:38;3,75;12370;Austria
576345;22113;GREY HEART HOT WATER BOTTLE;4;14/11/2011 15:37;4,25;12374;Austria
546780;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;144;17/03/2011 07:40;1,06;12435;Denmark
554132;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;24;23/05/2011 09:43;1,25;12360;Austria
566195;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;24;09/09/2011 13:44;1,25;12433;Norway
573035;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;96;27/10/2011 13:43;1,06;12433;Norway
579692;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;192;30/11/2011 14:05;1,06;12433;Norway
581476;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;192;09/12/2011 08:48;1,06;12433;Norway
576345;22441;GROW YOUR OWN BASIL IN ENAMEL MUG;8;14/11/2011 15:37;2,1;12374;Austria
576345;22442;GROW YOUR OWN FLOWERS SET OF 3;4;14/11/2011 15:37;7,95;12374;Austria
536532;22444;GROW YOUR OWN PLANT IN A CAN ;96;01/12/2010 13:24;1,06;12433;Norway
540040;22467;GUMBALL COAT RACK;36;04/01/2011 14:20;2,1;12483;Sweden
544886;22467;GUMBALL COAT RACK;12;24/02/2011 11:42;2,55;12582;Finland
546780;22467;GUMBALL COAT RACK;144;17/03/2011 07:40;2,1;12435;Denmark
553674;22467;GUMBALL COAT RACK;36;18/05/2011 12:50;2,1;12483;Sweden
556127;22467;GUMBALL COAT RACK;36;09/06/2011 10:23;2,1;12406;Denmark
557427;22467;GUMBALL COAT RACK;18;20/06/2011 12:14;2,55;12429;Denmark
560549;22467;GUMBALL COAT RACK;6;19/07/2011 12:43;2,55;12664;Finland
560991;22467;GUMBALL COAT RACK;6;22/07/2011 13:29;2,55;12438;Norway
561627;22467;GUMBALL COAT RACK;6;28/07/2011 14:08;2,55;12453;Austria
563443;22467;GUMBALL COAT RACK;6;16/08/2011 13:26;2,55;12641;Sweden
566598;22467;GUMBALL COAT RACK;12;13/09/2011 15:35;2,55;12664;Finland
567526;22467;GUMBALL COAT RACK;72;21/09/2011 09:06;2,1;12435;Denmark
572964;22467;GUMBALL COAT RACK;6;27/10/2011 10:41;2,55;12630;Finland
573035;22467;GUMBALL COAT RACK;6;27/10/2011 13:43;2,55;12433;Norway
574690;22467;GUMBALL COAT RACK;6;06/11/2011 13:11;2,55;12638;Sweden
578089;22467;GUMBALL COAT RACK;36;22/11/2011 17:02;2,1;12483;Sweden
578811;22467;GUMBALL COAT RACK;12;25/11/2011 13:28;2,55;12438;Norway
579692;22467;GUMBALL COAT RACK;6;30/11/2011 14:05;2,55;12433;Norway
581476;22467;GUMBALL COAT RACK;6;09/12/2011 08:48;2,55;12433;Norway
546530;23194;GYMKHANA TREASURE BOOK BOX;8;14/03/2011 13:25;2,25;17404;Sweden
574690;22319;HAIRCLIPS FORTIES FABRIC ASSORTED;12;06/11/2011 13:11;0,65;12638;Sweden
573035;35001G;HAND OPEN SHAPE GOLD;18;27/10/2011 13:43;3,39;12433;Norway
536532;85152;HAND OVER THE CHOCOLATE   SIGN ;24;01/12/2010 13:24;2,1;12433;Norway
573035;85152;HAND OVER THE CHOCOLATE   SIGN ;12;27/10/2011 13:43;2,1;12433;Norway
579692;85152;HAND OVER THE CHOCOLATE   SIGN ;48;30/11/2011 14:05;1,85;12433;Norway
581476;85152;HAND OVER THE CHOCOLATE   SIGN ;48;09/12/2011 08:48;1,85;12433;Norway
545226;84916;HAND TOWEL PALE BLUE W FLOWERS;10;01/03/2011 09:33;5,95;12428;Finland
565287;22867;HAND WARMER BIRD DESIGN;12;02/09/2011 11:42;2,1;12483;Sweden
536532;22865;HAND WARMER OWL DESIGN;12;01/12/2010 13:24;2,1;12433;Norway
565287;22865;HAND WARMER OWL DESIGN;12;02/09/2011 11:42;2,1;12483;Sweden
567526;22865;HAND WARMER OWL DESIGN;96;21/09/2011 09:06;1,85;12435;Denmark
573333;22865;HAND WARMER OWL DESIGN;12;30/10/2011 11:34;2,1;12483;Sweden
536532;22632;HAND WARMER RED RETROSPOT;12;01/12/2010 13:24;2,1;12433;Norway
536532;22866;HAND WARMER SCOTTY DOG DESIGN;12;01/12/2010 13:24;2,1;12433;Norway
573333;22633;HAND WARMER UNION JACK;12;30/10/2011 11:34;2,1;12483;Sweden
C575081;22633;HAND WARMER UNION JACK;-1;08/11/2011 13:30;2,1;12483;Sweden
562274;84970S;HANGING HEART ZINC T-LIGHT HOLDER;12;04/08/2011 10:00;0,85;12704;Finland
564558;84970S;HANGING HEART ZINC T-LIGHT HOLDER;24;26/08/2011 08:59;0,85;12704;Finland
572964;22464;HANGING METAL HEART LANTERN;12;27/10/2011 10:41;1,65;12630;Finland
568872;23433;HANGING QUILTED PATCHWORK APPLES;24;29/09/2011 12:12;0,83;12372;Denmark
545226;22270;HAPPY EASTER HANGING DECORATION;4;01/03/2011 09:33;3,75;12428;Finland
550277;22563;HAPPY STENCIL CRAFT;12;15/04/2011 12:48;1,25;12639;Sweden
570875;22161;HEART DECORATION RUSTIC HANGING ;24;12/10/2011 17:00;0,19;12667;Finland
545226;22296;HEART IVORY TRELLIS LARGE;12;01/03/2011 09:33;1,65;12428;Finland
562274;22469;HEART OF WICKER SMALL;12;04/08/2011 10:00;1,65;12704;Finland
567938;22469;HEART OF WICKER SMALL;12;22/09/2011 18:14;1,65;12704;Finland
576019;23129;HEART SHAPED HOLLY WREATH;4;13/11/2011 14:31;4,15;12865;Austria
574690;22163;HEART STRING MEMO HOLDER HANGING;24;06/11/2011 13:11;0,79;12638;Sweden
572964;23273;HEART T-LIGHT HOLDER WILLIE WINKIE;12;27/10/2011 10:41;1,65;12630;Finland
545226;22920;HERB MARKER BASIL;12;01/03/2011 09:33;0,65;12428;Finland
545226;22921;HERB MARKER CHIVES ;12;01/03/2011 09:33;0,65;12428;Finland
545226;22919;HERB MARKER MINT;12;01/03/2011 09:33;0,65;12428;Finland
545226;22918;HERB MARKER PARSLEY;12;01/03/2011 09:33;0,65;12428;Finland
545226;22917;HERB MARKER ROSEMARY;12;01/03/2011 09:33;0,65;12428;Finland
545226;22916;HERB MARKER THYME;12;01/03/2011 09:33;0,65;12428;Finland
544157;22550;HOLIDAY FUN LUDO;4;16/02/2011 12:46;3,75;12372;Denmark
549222;22550;HOLIDAY FUN LUDO;8;07/04/2011 10:43;3,75;12347;Iceland
568699;22550;HOLIDAY FUN LUDO;4;28/09/2011 14:58;3,75;12352;Norway
568872;22550;HOLIDAY FUN LUDO;4;29/09/2011 12:12;3,75;12372;Denmark
573195;22550;HOLIDAY FUN LUDO;4;28/10/2011 11:40;3,75;12432;Norway
577314;22550;HOLIDAY FUN LUDO;4;18/11/2011 13:23;3,75;12444;Norway
544156;21754;HOME BUILDING BLOCK WORD;3;16/02/2011 12:33;5,95;12352;Norway
570793;23404;HOME SWEET HOME BLACKBOARD;6;12/10/2011 12:08;4,95;12444;Norway
572964;23404;HOME SWEET HOME BLACKBOARD;6;27/10/2011 10:41;4,95;12630;Finland
572964;23393;HOME SWEET HOME CUSHION COVER ;4;27/10/2011 10:41;3,75;12630;Finland
545226;21164;HOME SWEET HOME METAL SIGN ;12;01/03/2011 09:33;2,95;12428;Finland
572964;21164;HOME SWEET HOME METAL SIGN ;6;27/10/2011 10:41;2,95;12630;Finland
545227;21877;HOME SWEET HOME MUG;12;01/03/2011 09:35;1,25;12428;Finland
566195;21877;HOME SWEET HOME MUG;12;09/09/2011 13:44;1,25;12433;Norway
549588;22969;HOMEMADE JAM SCENTED CANDLES;12;11/04/2011 10:04;1,45;12428;Finland
564539;22969;HOMEMADE JAM SCENTED CANDLES;12;25/08/2011 15:22;1,45;12715;Sweden
572964;22969;HOMEMADE JAM SCENTED CANDLES;12;27/10/2011 10:41;1,45;12630;Finland
574690;22969;HOMEMADE JAM SCENTED CANDLES;12;06/11/2011 13:11;1,45;12638;Sweden
579692;23358;HOT STUFF HOT WATER BOTTLE;6;30/11/2011 14:05;3,75;12433;Norway
581476;23358;HOT STUFF HOT WATER BOTTLE;18;09/12/2011 08:48;1,25;12433;Norway
579692;22835;HOT WATER BOTTLE I AM SO POORLY;8;30/11/2011 14:05;4,95;12433;Norway
581476;22835;HOT WATER BOTTLE I AM SO POORLY;8;09/12/2011 08:48;4,95;12433;Norway
566195;23355;HOT WATER BOTTLE KEEP CALM;8;09/09/2011 13:44;4,95;12433;Norway
568223;23355;HOT WATER BOTTLE KEEP CALM;4;26/09/2011 10:16;4,95;12412;Denmark
568223;23357;HOT WATER BOTTLE SEX BOMB;4;26/09/2011 10:16;4,95;12412;Denmark
573035;23357;HOT WATER BOTTLE SEX BOMB;4;27/10/2011 13:43;4,95;12433;Norway
536532;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;01/12/2010 13:24;3,95;12433;Norway
537868;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;08/12/2010 16:49;3,95;12433;Norway
566195;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;09/09/2011 13:44;4,25;12433;Norway
576345;22114;HOT WATER BOTTLE TEA AND SYMPATHY;4;14/11/2011 15:37;4,25;12374;Austria
579692;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;30/11/2011 14:05;4,25;12433;Norway
581476;22114;HOT WATER BOTTLE TEA AND SYMPATHY;8;09/12/2011 08:48;4,25;12433;Norway
560991;16219;HOUSE SHAPE PENCIL SHARPENER;48;22/07/2011 13:29;0,06;12438;Norway
574690;85172;HYACINTH BULB T-LIGHT CANDLES;32;06/11/2011 13:11;0,42;12638;Sweden
536532;21870;I CAN ONLY PLEASE ONE PERSON MUG;24;01/12/2010 13:24;1,25;12433;Norway
537868;21870;I CAN ONLY PLEASE ONE PERSON MUG;24;08/12/2010 16:49;1,25;12433;Norway
574690;23445;ICE CREAM BUBBLES;20;06/11/2011 13:11;0,83;12638;Sweden
548955;23078;ICE CREAM PEN LIP GLOSS ;96;05/04/2011 10:47;1,25;12348;Finland
568172;23078;ICE CREAM PEN LIP GLOSS ;96;25/09/2011 13:13;1,25;12348;Finland
548955;23076;ICE CREAM SUNDAE LIP GLOSS;72;05/04/2011 10:47;1,25;12348;Finland
549222;23076;ICE CREAM SUNDAE LIP GLOSS;240;07/04/2011 10:43;1,04;12347;Iceland
551054;23076;ICE CREAM SUNDAE LIP GLOSS;24;26/04/2011 11:44;1,25;12429;Austria
569018;23076;ICE CREAM SUNDAE LIP GLOSS;24;30/09/2011 09:25;1,25;12676;Sweden
536532;21873;IF YOU CAN'T STAND THE HEAT MUG;24;01/12/2010 13:24;1,25;12433;Norway
537868;21873;IF YOU CAN'T STAND THE HEAT MUG;24;08/12/2010 16:49;1,25;12433;Norway
537868;22624;IVORY KITCHEN SCALES;2;08/12/2010 16:49;8,5;12433;Norway
546780;22624;IVORY KITCHEN SCALES;43;17/03/2011 07:40;7,65;12435;Denmark
557621;22624;IVORY KITCHEN SCALES;4;21/06/2011 14:00;8,5;12444;Norway
559928;22624;IVORY KITCHEN SCALES;2;14/07/2011 08:52;8,5;12405;Finland
562844;22624;IVORY KITCHEN SCALES;6;10/08/2011 08:41;8,5;12444;Norway
567505;22624;IVORY KITCHEN SCALES;2;20/09/2011 14:34;8,5;12352;Norway
567526;22624;IVORY KITCHEN SCALES;48;21/09/2011 09:06;7,65;12435;Denmark
570793;22624;IVORY KITCHEN SCALES;8;12/10/2011 12:08;8,5;12444;Norway
570875;22624;IVORY KITCHEN SCALES;2;12/10/2011 17:00;8,5;12667;Finland
571053;22624;IVORY KITCHEN SCALES;2;13/10/2011 13:53;8,5;12631;Finland
574275;22624;IVORY KITCHEN SCALES;2;03/11/2011 14:37;8,5;12352;Norway
574442;22624;IVORY KITCHEN SCALES;4;04/11/2011 11:40;8,5;12704;Finland
577314;22624;IVORY KITCHEN SCALES;2;18/11/2011 13:23;8,5;12444;Norway
540040;85169A;IVORY LOVE BIRD CANDLE;24;04/01/2011 14:20;0,42;12483;Sweden
578811;23315;IVORY REFECTORY CLOCK;2;25/11/2011 13:28;9,95;12438;Norway
579692;23428;IVORY RETRO KITCHEN WALL CLOCK;2;30/11/2011 14:05;8,15;12433;Norway
581476;23428;IVORY RETRO KITCHEN WALL CLOCK;2;09/12/2011 08:48;8,15;12433;Norway
566195;35637A;IVORY STRING CURTAIN WITH POLE ;12;09/09/2011 13:44;1,95;12433;Norway
562602;23150;IVORY SWEETHEART SOAP DISH;6;08/08/2011 10:11;2,49;12865;Austria
562602;23152;IVORY SWEETHEART WIRE LETTER RACK ;4;08/08/2011 10:11;3,75;12865;Austria
577314;23333;IVORY WICKER HEART MEDIUM;12;18/11/2011 13:23;1,25;12444;Norway
562602;23142;IVORY WIRE KITCHEN ORGANISER;2;08/08/2011 10:11;10,4;12865;Austria
550192;23178;JAM CLOCK MAGNET;6;15/04/2011 08:45;2,89;12582;Finland
536532;22963;JAM JAR WITH GREEN LID;12;01/12/2010 13:24;0,85;12433;Norway
537868;22963;JAM JAR WITH GREEN LID;12;08/12/2010 16:49;0,85;12433;Norway
547493;22963;JAM JAR WITH GREEN LID;12;23/03/2011 12:06;0,85;12818;Austria
564539;22963;JAM JAR WITH GREEN LID;12;25/08/2011 15:22;0,85;12715;Sweden
536532;22962;JAM JAR WITH PINK LID;12;01/12/2010 13:24;0,85;12433;Norway
537868;22962;JAM JAR WITH PINK LID;12;08/12/2010 16:49;0,85;12433;Norway
539330;22962;JAM JAR WITH PINK LID;12;17/12/2010 09:38;0,85;12370;Austria
545226;22962;JAM JAR WITH PINK LID;12;01/03/2011 09:33;0,85;12428;Finland
550277;22962;JAM JAR WITH PINK LID;12;15/04/2011 12:48;0,85;12639;Sweden
536532;22961;JAM MAKING SET PRINTED;24;01/12/2010 13:24;1,45;12433;Norway
537868;22961;JAM MAKING SET PRINTED;24;08/12/2010 16:49;1,45;12433;Norway
545226;22961;JAM MAKING SET PRINTED;12;01/03/2011 09:33;1,45;12428;Finland
552957;22961;JAM MAKING SET PRINTED;96;12/05/2011 12:36;1,45;17404;Sweden
557889;22961;JAM MAKING SET PRINTED;12;23/06/2011 13:51;1,45;12412;Denmark
557939;22961;JAM MAKING SET PRINTED;12;23/06/2011 15:44;1,45;12697;Sweden
559145;22961;JAM MAKING SET PRINTED;96;06/07/2011 14:17;1,45;17404;Sweden
561627;22961;JAM MAKING SET PRINTED;12;28/07/2011 14:08;1,45;12453;Austria
562602;22961;JAM MAKING SET PRINTED;12;08/08/2011 10:11;1,45;12865;Austria
562853;22961;JAM MAKING SET PRINTED;12;10/08/2011 10:15;1,45;13919;Denmark
566494;22961;JAM MAKING SET PRINTED;192;13/09/2011 11:12;1,45;17404;Sweden
570666;22961;JAM MAKING SET PRINTED;12;11/10/2011 14:24;1,45;13919;Denmark
571318;22961;JAM MAKING SET PRINTED;96;17/10/2011 10:50;1,45;17404;Sweden
C571507;22961;JAM MAKING SET PRINTED;-2;17/10/2011 15:24;1,45;13919;Denmark
577126;22961;JAM MAKING SET PRINTED;24;17/11/2011 19:22;1,45;12406;Denmark
538003;22960;JAM MAKING SET WITH JARS;6;09/12/2010 12:05;4,25;12429;Denmark
545226;22960;JAM MAKING SET WITH JARS;6;01/03/2011 09:33;4,25;12428;Finland
546780;22960;JAM MAKING SET WITH JARS;36;17/03/2011 07:40;3,75;12435;Denmark
547493;22960;JAM MAKING SET WITH JARS;12;23/03/2011 12:06;3,75;12818;Austria
550192;22960;JAM MAKING SET WITH JARS;6;15/04/2011 08:45;4,25;12582;Finland
550277;22960;JAM MAKING SET WITH JARS;6;15/04/2011 12:48;4,25;12639;Sweden
551054;22960;JAM MAKING SET WITH JARS;6;26/04/2011 11:44;4,25;12429;Austria
556194;22232;JIGSAW TOADSTOOLS 3 PIECE;16;09/06/2011 12:20;0,59;12483;Sweden
557472;22232;JIGSAW TOADSTOOLS 3 PIECE;32;20/06/2011 13:27;0,59;12432;Norway
570875;22232;JIGSAW TOADSTOOLS 3 PIECE;16;12/10/2011 17:00;0,59;12667;Finland
557472;23214;JINGLE BELL HEART ANTIQUE GOLD;12;20/06/2011 13:27;2,08;12432;Norway
574694;23215;JINGLE BELL HEART ANTIQUE SILVER;12;06/11/2011 13:36;2,08;12381;Norway
579281;85099C;JUMBO  BAG BAROQUE BLACK WHITE;20;29/11/2011 10:36;2,08;12375;Finland
C581071;85099C;JUMBO  BAG BAROQUE BLACK WHITE;-1;07/12/2011 11:27;2,08;12375;Finland
564539;23201;JUMBO BAG ALPHABET;10;25/08/2011 15:22;2,08;12715;Sweden
567526;23201;JUMBO BAG ALPHABET;100;21/09/2011 09:06;1,79;12435;Denmark
578811;23201;JUMBO BAG ALPHABET;10;25/11/2011 13:28;2,08;12438;Norway
563100;23199;JUMBO BAG APPLES;10;12/08/2011 09:57;2,08;12381;Norway
563749;23199;JUMBO BAG APPLES;10;19/08/2011 10:10;2,08;12360;Austria
564539;23199;JUMBO BAG APPLES;10;25/08/2011 15:22;2,08;12715;Sweden
557472;21033;JUMBO BAG CHARLIE AND LOLA TOYS;10;20/06/2011 13:27;2,08;12432;Norway
559004;23203;JUMBO BAG DOILEY PATTERNS;10;05/07/2011 12:23;2,08;12428;Finland
563020;22663;JUMBO BAG DOLLY GIRL DESIGN;10;11/08/2011 12:58;2,08;12428;Finland
542887;20713;JUMBO BAG OWLS;10;01/02/2011 13:10;1,95;12373;Austria
546780;20713;JUMBO BAG OWLS;20;17/03/2011 07:40;1,95;12435;Denmark
563749;20713;JUMBO BAG OWLS;10;19/08/2011 10:10;2,08;12360;Austria
564539;20713;JUMBO BAG OWLS;10;25/08/2011 15:22;2,08;12715;Sweden
565333;20713;JUMBO BAG OWLS;10;02/09/2011 14:23;2,08;12375;Finland
567526;20713;JUMBO BAG OWLS;100;21/09/2011 09:06;1,79;12435;Denmark
580265;20713;JUMBO BAG OWLS;10;02/12/2011 12:47;2,08;12587;Finland
574442;23581;JUMBO BAG PAISLEY PARK;10;04/11/2011 11:40;2,08;12704;Finland
576082;23581;JUMBO BAG PAISLEY PARK;20;14/11/2011 08:22;2,08;12428;Finland
562274;23200;JUMBO BAG PEARS;10;04/08/2011 10:00;2,08;12704;Finland
565333;23200;JUMBO BAG PEARS;10;02/09/2011 14:23;2,08;12375;Finland
579281;23200;JUMBO BAG PEARS;30;29/11/2011 10:36;2,08;12375;Finland
580265;23200;JUMBO BAG PEARS;20;02/12/2011 12:47;2,08;12587;Finland
545226;22386;JUMBO BAG PINK POLKADOT;10;01/03/2011 09:33;1,95;12428;Finland
563020;22386;JUMBO BAG PINK POLKADOT;20;11/08/2011 12:58;2,08;12428;Finland
576082;22386;JUMBO BAG PINK POLKADOT;10;14/11/2011 08:22;2,08;12428;Finland
580265;22386;JUMBO BAG PINK POLKADOT;20;02/12/2011 12:47;2,08;12587;Finland
545226;21929;JUMBO BAG PINK VINTAGE PAISLEY;10;01/03/2011 09:33;1,95;12428;Finland
563749;21929;JUMBO BAG PINK VINTAGE PAISLEY;10;19/08/2011 10:10;2,08;12360;Austria
565333;21929;JUMBO BAG PINK VINTAGE PAISLEY;10;02/09/2011 14:23;2,08;12375;Finland
542887;85099B;JUMBO BAG RED RETROSPOT;10;01/02/2011 13:10;1,95;12373;Austria
545226;85099B;JUMBO BAG RED RETROSPOT;10;01/03/2011 09:33;1,95;12428;Finland
559004;85099B;JUMBO BAG RED RETROSPOT;10;05/07/2011 12:23;2,08;12428;Finland
562274;85099B;JUMBO BAG RED RETROSPOT;10;04/08/2011 10:00;2,08;12704;Finland
563020;85099B;JUMBO BAG RED RETROSPOT;20;11/08/2011 12:58;2,08;12428;Finland
564539;85099B;JUMBO BAG RED RETROSPOT;10;25/08/2011 15:22;2,08;12715;Sweden
564558;85099B;JUMBO BAG RED RETROSPOT;10;26/08/2011 08:59;2,08;12704;Finland
567306;85099B;JUMBO BAG RED RETROSPOT;100;19/09/2011 13:32;1,79;12752;Norway
576082;85099B;JUMBO BAG RED RETROSPOT;10;14/11/2011 08:22;2,08;12428;Finland
545226;21928;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;10;01/03/2011 09:33;1,95;12428;Finland
563020;21928;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;20;11/08/2011 12:58;2,08;12428;Finland
563020;22385;JUMBO BAG SPACEBOY DESIGN;10;11/08/2011 12:58;2,08;12428;Finland
563749;22385;JUMBO BAG SPACEBOY DESIGN;10;19/08/2011 10:10;2,08;12360;Austria
576082;22385;JUMBO BAG SPACEBOY DESIGN;10;14/11/2011 08:22;2,08;12428;Finland
559004;23343;JUMBO BAG VINTAGE CHRISTMAS ;10;05/07/2011 12:23;2,08;12428;Finland
563020;23203;JUMBO BAG VINTAGE DOILY ;20;11/08/2011 12:58;2,08;12428;Finland
564558;23203;JUMBO BAG VINTAGE DOILY ;10;26/08/2011 08:59;2,08;12704;Finland
565333;23203;JUMBO BAG VINTAGE DOILY ;10;02/09/2011 14:23;2,08;12375;Finland
576082;23203;JUMBO BAG VINTAGE DOILY ;20;14/11/2011 08:22;2,08;12428;Finland
579281;23203;JUMBO BAG VINTAGE DOILY ;10;29/11/2011 10:36;2,08;12375;Finland
542887;20712;JUMBO BAG WOODLAND ANIMALS;20;01/02/2011 13:10;1,95;12373;Austria
557472;20712;JUMBO BAG WOODLAND ANIMALS;10;20/06/2011 13:27;2,08;12432;Norway
563020;20712;JUMBO BAG WOODLAND ANIMALS;10;11/08/2011 12:58;2,08;12428;Finland
564539;20712;JUMBO BAG WOODLAND ANIMALS;10;25/08/2011 15:22;2,08;12715;Sweden
567306;20712;JUMBO BAG WOODLAND ANIMALS;48;19/09/2011 13:32;2,08;12752;Norway
576082;20712;JUMBO BAG WOODLAND ANIMALS;10;14/11/2011 08:22;2,08;12428;Finland
579281;20712;JUMBO BAG WOODLAND ANIMALS;20;29/11/2011 10:36;2,08;12375;Finland
559004;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;10;05/07/2011 12:23;2,08;12428;Finland
579281;21930;JUMBO STORAGE BAG SKULLS;10;29/11/2011 10:36;2,08;12375;Finland
542887;21931;JUMBO STORAGE BAG SUKI;20;01/02/2011 13:10;1,95;12373;Austria
546780;21931;JUMBO STORAGE BAG SUKI;20;17/03/2011 07:40;1,95;12435;Denmark
573195;84828;JUNGLE POPSICLES ICE LOLLY MOULDS;12;28/10/2011 11:40;1,25;12432;Norway
577126;84828;JUNGLE POPSICLES ICE LOLLY MOULDS;12;17/11/2011 19:22;1,25;12406;Denmark
556194;21788;KIDS RAIN MAC BLUE;24;09/06/2011 12:20;0,85;12483;Sweden
557474;21788;KIDS RAIN MAC BLUE;48;20/06/2011 13:29;0,85;12432;Norway
560991;21788;KIDS RAIN MAC BLUE;24;22/07/2011 13:29;0,85;12438;Norway
571705;21788;KIDS RAIN MAC BLUE;24;18/10/2011 15:22;0,85;12360;Austria
576345;21788;KIDS RAIN MAC BLUE;24;14/11/2011 15:37;0,85;12374;Austria
556194;21789;KIDS RAIN MAC PINK;24;09/06/2011 12:20;0,85;12483;Sweden
557474;21789;KIDS RAIN MAC PINK;48;20/06/2011 13:29;0,85;12432;Norway
560991;21789;KIDS RAIN MAC PINK;24;22/07/2011 13:29;0,85;12438;Norway
571705;21789;KIDS RAIN MAC PINK;24;18/10/2011 15:22;0,85;12360;Austria
576345;21789;KIDS RAIN MAC PINK;24;14/11/2011 15:37;0,85;12374;Austria
547493;22357;KINGS CHOICE BISCUIT TIN;12;23/03/2011 12:06;3,75;12818;Austria
C556793;22357;KINGS CHOICE BISCUIT TIN;-5;14/06/2011 13:54;4,25;12818;Austria
547493;21875;KINGS CHOICE MUG;24;23/03/2011 12:06;1,25;12818;Austria
546530;22358;KINGS CHOICE TEA CADDY ;48;14/03/2011 13:25;2,95;17404;Sweden
545226;84637;KITCHEN FLOWER POTS WALL PLAQUE;3;01/03/2011 09:33;5,95;12428;Finland
